100000 99999
312 47109 4
313 439 4
313 5345 6
313 19233 8
313 31474 6
313 59545 6
313 77449 5
314 1108 2
314 3621 10
314 5038 10
314 37831 9
314 54631 4
315 323 8
315 1172 9
315 1328 8
315 1370 2
315 1472 9
316 1194 2
316 1264 7
316 3209 9
316 4349 1
316 7978 1
316 16590 5
316 38007 8
317 636 7
317 1257 8
317 1281 9
318 374 5
318 465 4
318 2856 2
318 7336 10
318 31710 3
318 67757 7
319 792 6
319 2941 3
319 3554 1
319 4578 10
319 21440 2
319 24429 6
319 83590 4
320 800 3
320 6706 7
320 6955 10
320 11915 5
320 16578 6
320 27564 2
321 2103 2
321 8516 7
321 8899 7
321 9775 7
321 12617 9
321 20867 9
321 75473 1
321 79327 3
322 405 2
322 593 6
322 3224 9
322 5826 8
322 5953 5
322 28535 6
322 96233 6
323 451 7
323 3752 4
323 6200 6
323 17855 9
323 25279 8
323 25407 7
323 28441 4
323 69677 4
323 96220 2
324 551 3
324 577 4
324 2799 5
324 5529 5
324 7049 9
324 15610 9
324 29560 10
324 37121 1
324 62646 1
325 540 10
325 760 2
325 1087 6
325 3669 8
325 5781 3
325 8734 10
325 10836 1
325 12725 1
325 17033 6
325 34216 5
325 41054 4
325 48364 5
325 54769 3
326 1145 2
326 2277 4
326 5845 7
326 8039 5
326 8945 6
326 12410 3
326 15217 3
326 18325 5
327 369 2
327 4021 10
327 6629 5
327 8890 3
327 44681 10
327 80870 7
328 606 9
328 1196 9
328 4607 7
328 10928 6
328 13203 3
328 59577 9
329 399 6
329 474 10
329 479 3
329 905 6
329 2440 5
329 3367 7
329 3553 3
329 4035 10
329 5112 5
329 36066 6
329 47799 6
329 56860 10
330 955 9
330 9265 5
330 55431 10
330 72023 6
331 1653 1
331 1761 8
331 12170 6
331 14747 4
331 44144 10
331 69139 2
332 745 1
332 1104 10
332 1131 9
332 18292 9
332 37461 9
332 42277 6
332 66102 3
332 82231 7
333 597 4
333 2146 3
333 20034 6
334 944 6
334 1293 7
334 3652 1
335 1744 6
335 2591 8
335 10116 10
335 24764 2
335 54334 9
335 92367 10
336 512 5
336 2428 6
336 6093 8
336 31867 1
337 654 9
337 751 3
337 4250 7
337 22944 10
337 92179 8
338 627 10
338 1343 9
338 8075 4
338 8665 8
339 1687 4
339 2094 5
339 6250 7
339 31740 4
340 876 1
340 1502 1
340 4156 2
340 16671 2
340 51424 10
341 5020 9
341 10339 2
341 93436 6
342 5472 10
342 10818 3
342 27330 2
343 1790 6
343 1933 5
343 2682 3
343 21314 1
343 47800 5
343 53408 4
344 1379 3
344 5866 6
345 671 2
345 1770 9
345 3564 7
345 21043 3
345 22050 5
346 836 2
346 5141 9
346 8981 9
346 13560 6
347 2213 3
347 34027 5
347 72768 1
348 994 7
348 1310 5
348 2390 3
348 22339 9
348 34435 9
349 1044 1
349 1572 10
349 5476 1
349 7000 9
349 7141 8
350 618 3
350 2214 1
350 8101 7
350 18602 8
350 19895 10
350 25353 1
350 63977 6
351 2198 10
351 2489 9
351 6699 5
351 20871 5
351 49789 6
351 86333 4
352 689 8
352 1318 6
352 2196 7
352 2375 8
352 9459 3
352 24287 5
352 47238 5
352 53199 4
352 57193 3
353 693 1
353 1072 10
353 1317 3
353 2353 2
353 10557 9
353 30309 10
353 49873 9
354 1506 10
354 9139 9
354 10114 10
354 22937 3
354 35920 7
355 389 1
355 1163 7
355 4833 3
355 6676 2
355 22028 4
356 383 2
356 548 1
356 601 6
356 984 4
356 1548 3
356 3050 7
357 557 9
357 1228 6
357 1282 6
357 1516 7
357 2563 9
357 11053 3
357 35042 2
357 51359 2
358 420 5
358 1099 7
358 3638 2
358 32501 9
358 68214 10
359 608 10
359 1216 5
359 4533 10
359 22834 5
359 58755 10
359 70424 5
360 1304 8
360 1605 7
360 2018 7
360 2775 5
360 18616 8
360 23505 1
360 72059 6
361 481 8
361 3369 1
361 6335 4
361 18887 9
361 24440 9
362 649 2
362 2818 5
362 3155 6
362 9259 4
362 15156 7
362 43965 5
363 8074 8
364 2924 8
364 5108 5
364 7414 1
364 24792 5
365 402 5
365 4755 1
365 60203 4
366 1125 9
366 2261 4
366 13724 10
366 50339 7
367 1473 1
367 3170 4
367 5060 1
367 7082 8
367 11061 5
367 45730 4
368 598 2
368 1561 6
368 22624 1
368 45270 6
369 935 8
369 1061 1
369 1110 9
369 1582 3
369 11122 7
369 16758 2
369 59120 4
369 65640 7
370 645 7
370 949 6
370 2671 4
370 3586 7
370 4249 5
370 5879 10
370 31412 1
370 33989 10
370 61180 3
371 3480 7
371 13464 10
371 21748 10
372 412 3
372 455 6
372 461 5
372 485 7
372 1102 2
372 1378 2
372 13380 5
372 13507 1
372 34426 10
372 69220 6
372 91019 10
373 709 8
373 740 8
373 1694 7
373 3560 4
373 5512 1
373 12972 9
373 15915 2
373 16120 2
373 24442 5
373 81875 5
374 929 7
374 1657 10
374 3032 9
374 30149 7
374 32109 10
375 425 7
375 1041 8
375 2058 4
375 10209 5
375 51950 9
376 390 6
376 2106 5
376 12547 2
376 34400 5
376 39853 10
376 42928 9
377 2535 8
377 17207 4
377 52486 8
377 94500 9
378 1031 4
379 409 5
379 470 9
379 1357 10
379 4544 7
379 5596 2
379 14156 3
379 37057 6
379 51373 2
380 4333 5
380 6729 10
380 11213 3
380 20426 1
380 47953 9
381 10289 6
381 27548 4
381 34703 10
381 77726 10
382 562 8
382 694 2
382 1014 10
382 5676 7
382 78132 4
383 5537 6
383 16738 9
383 18804 9
383 35052 3
383 50240 2
384 1909 3
384 39898 10
385 505 4
385 13307 5
385 21633 10
385 23996 10
385 39870 7
386 454 10
386 1366 5
386 1853 2
386 2505 4
386 3453 3
386 10288 1
387 1707 2
387 3337 7
387 17165 3
387 31957 9
387 69905 2
388 2327 10
388 3277 5
388 5481 10
388 73808 1
389 1885 7
389 71875 1
390 922 5
390 1013 1
390 1158 10
390 3425 10
390 10920 3
390 38772 10
390 98669 2
391 443 10
391 2078 5
391 9172 6
391 60622 4
392 3262 1
392 55308 6
393 1388 10
393 2611 10
393 8085 7
393 13497 9
394 403 5
394 476 1
394 8865 5
395 398 10
395 4917 5
395 5899 5
395 7050 9
395 82994 7
396 672 8
396 2652 8
396 4243 2
396 7305 7
396 9534 7
396 12692 2
396 13217 7
396 61232 2
397 1073 4
397 1338 9
397 94465 8
398 642 7
398 1903 6
398 22361 10
398 23088 6
399 558 4
399 869 5
399 7438 1
399 14375 2
399 19107 6
399 33785 2
400 61769 10
400 66782 7
401 1746 9
401 2101 6
401 2113 3
401 4070 6
401 7600 1
401 9636 7
401 91721 3
402 434 6
402 459 7
402 617 8
402 2088 6
402 14185 7
402 35261 2
402 38331 4
402 90148 4
403 406 9
403 626 8
403 909 1
403 1660 5
403 26425 7
403 31597 9
403 39598 8
404 506 6
404 2056 3
404 2365 7
404 2579 4
404 2779 3
404 12845 3
404 13921 8
404 79625 10
405 495 3
405 1417 10
405 1527 4
405 2794 8
405 6266 8
405 19709 9
405 30332 3
406 450 1
406 1629 4
407 3528 3
407 9545 3
407 25879 6
407 50831 5
407 56413 9
408 1033 6
408 3697 2
408 16278 10
409 588 7
409 3322 2
409 71349 9
410 411 8
410 524 5
410 858 5
410 23109 7
410 27870 10
410 29096 7
410 50059 4
410 65228 9
410 75990 10
411 870 9
411 1225 2
411 57045 7
412 5634 9
412 90809 4
413 7331 5
413 26855 3
413 33943 1
413 82939 7
414 871 1
414 1026 2
414 1179 2
414 1727 7
414 9165 10
414 65829 8
414 93159 10
415 530 5
415 6491 1
415 7121 3
415 7162 5
415 7399 3
415 26342 4
415 39681 9
416 542 4
416 1229 8
416 10397 5
416 22847 10
417 1847 9
417 2564 2
417 3191 10
417 4799 1
417 5171 6
417 28102 7
418 1092 2
418 1633 5
418 4195 10
418 4721 4
418 11662 2
418 64629 3
419 779 5
419 1050 2
419 2922 7
419 5504 3
419 8714 6
419 12253 5
420 437 5
420 2589 7
420 3243 4
420 89206 1
421 587 6
421 3993 1
421 6834 7
421 29679 9
422 502 9
422 1045 3
422 6567 5
422 11343 1
422 20899 2
422 43889 10
423 448 2
423 516 5
423 1383 8
423 2546 4
423 3611 5
423 3763 10
423 4017 2
423 12830 3
424 809 7
424 1678 3
425 3864 9
425 3906 3
425 31347 4
425 51741 2
426 750 2
426 4950 5
426 67782 10
427 770 3
427 1981 10
427 8417 3
427 20950 8
427 28627 1
429 1169 6
429 1585 6
429 8504 3
429 16757 9
429 22441 9
429 38511 7
430 2434 9
430 39225 1
430 97763 1
431 1430 6
431 7342 4
431 8502 6
431 8883 4
431 16192 3
431 29015 10
431 99924 3
432 452 10
432 515 2
432 5238 2
432 8600 8
432 35921 1
433 440 5
433 563 3
433 741 7
433 791 4
433 1510 9
433 13376 4
433 26753 1
433 37662 5
433 68787 10
434 1235 6
434 3285 7
434 5635 4
434 40926 7
434 54341 6
435 983 4
435 1065 9
435 10537 8
435 89637 2
436 810 4
436 31940 6
436 45247 2
437 2654 5
437 15152 8
437 18163 3
437 29963 5
438 1097 3
438 2131 8
438 3644 4
438 6569 4
439 1440 6
439 2576 6
439 5527 10
439 6183 1
439 12567 2
439 17917 2
439 50973 7
440 1277 6
440 1350 5
440 26312 5
440 32281 2
440 60699 1
441 468 3
441 1905 3
441 2424 2
441 40908 10
441 42135 3
442 5554 7
442 25910 6
443 5006 2
443 8279 7
444 1576 6
444 4293 6
444 4445 1
444 5773 10
444 11580 6
444 12642 2
444 19345 7
444 46222 6
444 76806 2
445 525 6
445 1535 2
445 3867 2
445 15413 6
445 25219 1
446 3027 2
446 11027 5
446 51415 7
446 67531 8
446 67717 7
446 86373 4
447 784 4
447 11375 5
449 1621 3
449 2217 10
449 70925 2
449 90704 7
450 5552 3
450 6212 2
450 11080 5
450 16544 9
450 33580 7
450 35130 5
450 35686 1
451 742 4
451 2163 5
451 4696 6
451 16080 9
451 20903 5
451 29006 4
451 45741 4
452 1323 9
452 1542 9
452 3530 6
452 29618 6
453 783 8
453 4774 1
453 16964 9
453 34181 10
453 61633 2
453 94436 7
454 8778 2
454 10636 1
454 19463 3
454 20880 5
454 25415 6
455 514 2
455 743 8
455 3739 3
455 8974 8
455 18644 10
455 21795 6
455 27089 4
455 77141 1
456 838 10
456 1224 5
456 1998 10
456 31859 7
456 73086 9
457 1575 2
457 2623 4
457 3491 1
457 4451 1
457 5951 9
457 21299 9
457 72312 3
457 76620 3
458 462 5
458 477 5
458 812 10
458 9108 10
458 28249 2
458 41767 5
458 58524 10
459 1117 8
459 1171 3
459 1439 2
459 1666 3
459 5095 10
459 17690 2
459 24348 9
459 39951 9
459 42665 5
459 52768 5
460 727 4
460 2041 7
460 8571 8
460 11236 8
460 32084 8
461 659 2
461 1286 9
461 9174 8
461 13486 6
461 34095 4
461 39201 3
461 70429 7
462 23829 8
463 480 10
463 854 2
463 1237 4
463 1864 4
463 5142 5
463 9370 1
464 13205 7
464 14616 8
464 16972 10
464 29498 3
465 721 2
465 4829 4
465 52628 5
466 2172 2
466 3152 10
466 4122 2
466 4780 5
466 8864 9
466 64158 8
467 532 1
467 1364 5
467 3450 1
467 3683 9
467 4207 10
467 41043 1
467 70053 4
468 749 3
468 1015 2
468 1193 3
468 1368 2
468 5706 8
468 16327 8
468 21350 8
468 61763 10
469 2239 8
469 2765 4
469 11078 6
469 19319 10
469 36464 9
469 55488 6
469 55953 6
470 1923 5
470 10196 6
470 11415 4
470 51659 6
471 541 9
471 1936 4
471 24700 10
471 44801 4
471 49828 8
472 1054 4
472 2577 3
472 6427 6
473 8201 4
473 15639 6
473 29818 3
473 29887 7
473 34989 8
473 48463 1
473 91820 8
474 622 10
474 1272 7
474 1985 10
474 2811 6
474 8121 10
474 12487 1
474 13131 1
474 20433 1
474 60936 9
475 1863 1
475 2774 4
475 2863 1
475 5923 6
475 15345 9
475 84927 9
476 6974 5
477 1211 7
477 1456 6
477 4895 8
477 7007 10
478 5438 6
478 35501 9
479 818 10
479 6558 2
479 19218 4
480 1484 5
480 1504 3
480 1560 10
480 2764 1
480 15919 1
480 70773 1
481 11480 10
481 15262 4
481 22306 2
481 32910 3
481 34086 10
482 681 5
482 7656 5
482 12636 5
482 13987 1
482 42331 10
483 973 4
483 2719 10
483 2803 9
483 3797 6
483 28866 6
483 33265 1
483 42564 10
483 77240 9
483 85069 1
484 560 7
484 2241 2
484 4538 2
484 6876 10
484 9896 4
484 11543 1
484 11716 6
485 635 5
485 7317 3
485 10783 8
485 11445 2
485 65572 8
486 1483 3
486 2251 2
486 5750 7
486 39122 6
486 49496 8
486 68024 1
486 77556 7
487 590 3
487 1569 9
487 1667 9
487 3834 8
487 15251 2
487 18225 8
487 19799 8
487 87189 4
488 520 5
488 1231 1
488 5917 4
489 490 9
489 567 6
489 2226 2
489 4613 9
489 5489 3
489 11820 2
490 1199 1
490 2943 10
490 3577 4
490 14923 10
490 68420 10
490 78172 9
491 552 9
491 1419 1
491 27002 2
491 27905 5
491 49691 10
491 57005 5
491 77890 6
492 4381 1
492 5090 5
492 25145 7
492 43770 8
492 47614 2
493 507 8
493 656 7
493 1512 7
493 9850 10
493 38891 2
493 48419 9
493 76311 4
494 965 4
494 2247 8
494 2355 4
494 2450 2
494 3716 1
494 9235 9
494 11072 9
495 556 1
495 806 6
495 976 6
495 2117 9
495 5315 1
495 5358 4
495 58920 7
495 92093 1
496 881 3
496 2024 9
496 3218 5
496 6934 9
497 769 9
497 1219 6
497 8768 6
497 10445 2
497 20985 10
498 615 7
498 696 9
498 1136 9
498 1255 6
498 2284 10
498 4020 4
499 2177 6
499 4579 2
499 32829 4
500 4816 7
500 5163 2
500 12117 10
500 45404 5
500 64916 8
501 2023 2
501 12773 6
501 26862 8
502 1695 3
502 16325 5
502 96844 10
503 846 5
503 1214 8
503 1566 7
503 1723 8
503 6150 1
504 7853 1
504 75188 10
505 583 6
505 2399 2
505 2432 9
505 38575 7
505 81805 10
506 1137 8
506 8599 3
506 14572 3
506 23972 3
506 38366 3
507 652 9
507 9772 9
507 90931 5
508 943 5
508 1223 8
508 5314 8
508 28889 4
508 45626 10
509 2545 3
509 3296 7
509 4499 7
509 5284 6
509 7557 9
510 1080 4
510 1120 6
510 3439 5
510 7539 1
510 14034 2
510 40851 4
511 1427 4
511 2446 8
511 4560 3
511 8832 7
511 38736 8
513 685 9
513 821 10
513 1167 1
513 1743 7
513 7304 4
513 30210 9
513 71852 8
514 714 5
514 3391 6
514 4683 8
514 7285 9
514 36541 3
515 630 6
515 684 7
515 1679 10
515 31964 6
515 83325 9
516 723 5
516 1048 5
516 1309 1
516 1831 6
516 22578 1
516 50552 7
516 87245 5
517 36822 9
517 50823 5
517 63382 1
517 65610 3
518 657 6
518 958 7
518 1924 6
518 4301 6
518 21873 9
519 872 5
519 1210 6
519 3035 7
519 96169 5
520 927 4
520 5166 2
520 17262 3
521 664 4
521 932 1
521 1490 2
521 15803 10
521 24267 9
521 53857 4
521 78718 3
522 957 4
522 1835 6
522 13576 7
522 22304 2
522 30775 8
522 86035 3
523 2581 9
523 2785 9
523 3036 2
523 63999 8
523 84756 10
524 10856 4
524 57317 3
524 61548 10
524 95056 1
525 2308 10
525 2697 10
525 3202 6
525 4193 7
525 18983 1
525 19221 2
526 3429 7
526 6053 10
526 7404 9
526 19277 5
526 21443 7
526 64278 8
526 69191 8
527 1964 4
527 23277 9
527 80998 2
528 851 6
528 1029 10
528 4291 2
528 10827 9
528 15080 5
528 58215 9
529 2655 3
529 16501 3
529 24089 1
529 63281 6
530 1076 10
530 1155 3
530 1817 2
530 7819 6
530 12034 8
531 668 1
531 1452 9
531 34001 7
532 811 4
532 1058 9
532 1153 7
532 4005 2
532 15280 3
533 978 3
533 2037 6
533 3113 8
533 4527 6
533 7865 2
534 19459 9
535 1261 2
535 4448 9
535 4835 1
535 55014 6
535 91236 10
536 979 1
536 19304 8
537 1007 5
537 1284 1
537 6071 10
537 6372 8
537 7636 2
537 7923 8
537 52672 8
537 97887 7
538 1748 5
538 1972 2
538 3507 1
538 18243 8
538 19832 1
538 70865 10
539 602 2
539 663 10
539 914 3
539 1159 4
539 1659 7
539 49549 10
539 57406 2
539 58958 5
539 62333 4
540 717 10
540 15491 7
541 877 7
541 1040 2
541 1530 9
541 4802 10
541 15078 4
542 829 6
542 1103 1
542 1890 5
542 2385 3
542 14519 10
542 17174 9
542 18231 10
542 49368 9
542 84405 3
542 94563 10
543 835 10
543 971 5
543 1385 9
543 4769 3
543 28911 6
543 57497 3
544 10869 8
544 19768 10
544 23842 9
545 591 7
545 805 1
545 1632 10
545 3650 9
545 6960 10
545 21931 1
545 31465 9
545 32294 3
545 63537 10
546 2835 3
546 4153 10
546 4181 7
546 13638 7
546 14507 10
546 90651 2
547 6295 10
547 14594 3
548 658 1
548 2368 9
548 3578 7
548 4271 9
549 1021 10
549 1232 5
549 1855 8
549 3288 3
549 8785 2
549 13076 8
549 20564 10
549 28380 1
549 30901 7
550 2063 8
550 11705 5
550 58926 4
550 72932 3
550 85996 3
551 1093 4
551 1166 4
551 1531 9
551 4919 6
551 5200 4
551 9152 2
551 28378 2
552 884 6
552 1508 6
552 1999 5
552 10962 6
552 17654 1
552 21966 3
553 873 6
553 1954 2
553 3929 5
553 4539 9
553 6079 5
553 9443 1
553 22265 1
553 38157 4
553 49935 3
553 66306 8
554 1066 2
554 1303 3
554 3291 1
554 10602 8
554 14693 1
554 27185 10
554 97419 9
555 1684 6
555 2061 1
555 8501 1
555 9797 2
555 17109 5
555 17438 7
555 38256 2
555 71028 8
556 797 3
556 4093 2
556 5182 3
556 9106 5
556 18330 9
556 38382 3
556 62758 9
556 73740 9
557 2359 10
557 15458 10
558 1002 10
558 1244 9
558 2298 7
558 5354 2
558 12832 7
558 46482 3
558 51677 8
558 76477 9
558 90066 10
559 1526 6
559 15223 5
559 40074 7
559 56996 1
560 920 7
560 3579 8
560 3776 3
560 6001 1
560 10534 4
561 585 5
561 906 9
561 1119 5
561 6637 5
561 8623 6
561 22914 1
561 23556 3
561 66670 3
562 5287 10
562 5739 7
562 11190 1
562 32521 8
562 68118 9
562 97529 10
563 898 7
563 1536 4
563 7505 2
563 16886 4
563 19950 2
563 24004 6
563 31265 2
564 592 1
564 2769 10
564 9826 2
564 71402 10
565 639 4
565 1262 6
565 5460 6
565 6370 3
565 50154 4
565 67574 5
565 96447 9
566 913 8
566 6228 9
566 10094 9
566 18164 8
566 81413 8
567 4352 9
567 7299 4
568 852 10
568 1824 3
568 2151 5
568 4124 7
568 4872 10
568 8722 5
568 17829 3
568 36241 7
569 1147 9
569 1921 3
569 4714 5
569 5074 9
569 5380 2
569 5566 8
569 6613 10
569 14614 6
569 37526 9
569 73166 8
570 3673 6
570 6325 1
570 8695 4
570 41130 9
571 660 4
571 2121 7
571 6148 2
571 12138 9
571 13320 3
571 17159 6
571 66607 5
572 584 9
572 1090 2
572 3390 6
572 4014 5
572 5002 2
572 11857 4
572 83384 10
573 837 6
573 3862 5
573 14368 8
573 24278 10
573 61580 8
574 1422 2
574 1462 1
574 1543 8
574 2124 1
574 3827 7
574 9971 5
575 2073 4
575 3873 6
575 6353 7
575 16117 4
575 18786 8
575 19981 4
575 72656 8
575 97040 9
576 819 7
576 1098 10
576 3718 1
576 7395 7
576 22553 2
576 40740 8
576 51821 3
576 53356 7
576 81268 10
577 1901 4
577 4709 9
577 6356 3
577 42069 3
577 48718 5
577 54798 1
578 1708 2
578 1777 2
578 4792 3
578 23467 6
578 34657 5
578 40763 7
578 56551 3
578 83087 1
579 4464 3
579 6950 2
579 9542 7
579 13649 6
580 849 9
580 1822 10
580 2616 10
580 2822 2
580 8627 6
580 10058 9
580 10535 2
580 39368 9
580 66084 9
580 88668 4
581 641 7
581 1335 3
581 1465 3
581 6286 3
581 31841 1
581 45570 1
582 1763 1
582 3136 2
582 33308 1
583 1168 3
583 1710 7
583 2543 2
583 3006 6
583 6678 5
583 26653 6
584 3671 9
584 3818 6
584 45346 8
584 62461 10
584 97281 4
585 2903 7
585 15902 5
585 18814 6
586 2552 6
586 2984 1
586 3713 10
586 7533 6
586 11025 9
586 41763 10
586 90175 8
586 98305 4
587 950 4
587 2077 7
587 3632 5
587 66309 7
588 987 5
588 1912 1
588 1992 8
588 3847 8
588 46442 4
588 59745 8
588 80483 1
589 2807 7
589 3641 8
589 10830 7
589 23325 1
589 47355 10
590 861 1
590 1771 1
590 2140 1
590 2360 10
590 3714 8
590 5021 1
590 62092 3
591 1873 6
591 93479 3
592 623 9
592 1570 5
592 1832 1
592 2141 3
592 3216 5
592 9158 7
592 10553 9
592 22376 1
592 22565 8
592 62809 10
593 804 1
593 1180 9
593 1320 1
593 1839 6
593 1927 10
593 3543 5
593 4567 3
593 7174 6
593 24124 8
593 45026 6
593 51354 10
593 58289 9
593 69863 2
593 74119 2
594 5564 6
594 14262 4
594 16401 4
594 31498 4
595 5248 10
595 10560 3
595 16547 5
595 59009 8
596 936 3
596 9257 7
596 11959 8
596 12091 5
596 16854 2
597 1189 3
597 2651 7
597 2929 1
597 24039 3
597 40167 1
597 82775 10
597 94064 8
598 1376 9
598 3366 7
598 3410 5
598 23151 8
598 37138 7
598 93889 10
599 619 1
599 638 2
599 651 10
599 1300 6
599 1871 7
599 3293 2
599 10601 6
599 21520 2
600 3325 6
600 3829 4
600 29298 7
600 46532 3
601 1279 2
601 1608 10
601 1658 1
601 13419 4
601 53787 9
602 845 2
602 3389 3
602 15998 2
602 26531 6
602 51243 1
603 683 3
603 5548 9
603 35350 2
603 35894 5
603 45465 2
604 807 10
604 848 10
604 4767 1
604 4826 10
604 7402 1
604 44069 10
604 56845 4
605 731 3
605 1238 6
605 1491 10
605 6806 4
606 10861 9
606 21147 9
606 30934 8
607 850 4
607 3612 1
607 14539 2
607 31552 6
608 2498 8
608 2999 6
608 10040 4
608 18852 10
608 38483 7
608 54833 10
608 99484 7
609 712 7
609 7635 9
609 23327 5
609 66193 7
610 691 8
610 1051 9
610 7999 8
610 18955 6
610 32069 6
611 707 5
611 864 6
611 3759 8
611 17956 4
611 53405 7
611 54629 9
612 2970 7
612 35030 10
612 67114 6
612 80429 7
613 2348 9
613 4839 3
613 11657 8
613 13960 6
613 16976 9
613 26289 9
614 17476 2
614 25228 6
615 2520 1
615 21489 1
615 22123 3
615 23084 4
615 25154 1
616 823 10
616 1047 5
616 6841 6
616 8070 1
616 74841 9
616 98624 2
617 937 3
617 1539 2
617 2273 7
617 2585 4
617 6643 3
617 9638 7
617 9841 5
617 12437 2
617 14254 10
617 70458 1
618 2692 7
618 5131 6
618 19774 4
618 29299 4
619 633 8
619 1627 2
619 2245 2
619 2342 9
619 3489 7
619 4662 6
619 6756 9
619 16449 7
619 33351 2
620 1101 5
620 9637 8
620 21535 10
620 50287 2
621 715 5
621 2128 9
621 3499 2
621 4661 10
621 6406 9
621 9539 7
621 23727 7
621 25575 10
621 29072 5
621 40899 4
622 939 2
622 5862 3
622 12596 2
622 14917 5
622 16350 9
622 95732 8
623 1696 6
623 2008 4
623 36952 4
623 42659 2
624 18404 8
624 23081 2
624 32283 9
625 1665 5
625 7015 9
625 24499 10
626 4588 2
626 27392 2
627 1913 1
627 2150 1
627 10518 3
627 74969 9
627 82648 1
628 2260 2
629 728 10
629 1311 2
629 1552 7
629 3502 1
629 14349 9
629 28379 7
629 45811 5
629 74230 4
630 1406 3
630 4953 7
630 12756 4
630 20614 4
630 35737 3
630 42322 4
631 730 1
631 1202 10
631 2772 7
631 9273 4
631 54209 5
632 1115 10
632 1486 6
632 1820 5
632 3263 2
632 15974 5
632 17620 7
632 17859 7
632 87686 5
633 675 3
633 13267 2
633 23134 10
633 23480 10
633 23723 6
634 908 9
634 1121 10
634 11844 4
635 3379 9
636 911 7
636 3814 4
636 11681 10
636 14332 9
636 55290 4
637 1358 7
637 2159 3
637 8401 7
637 38060 7
637 66157 7
638 799 10
638 1164 7
638 1591 1
638 2639 6
638 3963 6
638 4321 7
638 11032 9
638 32801 10
638 38752 7
638 96505 9
639 2054 4
639 7580 9
639 7839 1
639 13878 6
639 17506 8
640 827 4
640 3549 1
640 4107 2
640 4948 4
640 30749 1
641 1142 2
641 1882 10
641 2157 10
641 14484 6
641 91018 10
641 99755 5
642 856 1
642 1947 1
642 13201 5
643 1030 1
643 2583 9
643 14047 9
643 35348 4
643 99491 7
644 813 2
644 8106 1
644 20297 10
644 70683 4
645 31117 8
646 680 2
646 959 4
646 2481 5
646 7260 1
646 35931 1
646 87571 10
647 921 2
647 1642 1
647 11528 9
647 42873 1
647 52777 10
647 67088 7
647 68883 2
648 2350 1
648 18257 4
648 29305 3
649 2930 10
649 4143 7
649 10864 4
649 14972 5
649 17541 9
650 679 2
650 3005 7
650 7652 5
650 12943 7
650 14730 10
650 29722 7
651 662 2
651 1780 8
651 2302 7
651 16024 5
651 38453 9
651 65417 9
651 73508 10
652 673 4
652 1063 5
652 4074 8
652 6726 9
652 8156 1
652 8927 1
652 20670 6
653 7771 2
653 47894 9
654 1692 6
654 1982 8
654 2028 7
654 2093 3
654 2306 8
654 6645 5
654 7044 4
654 7540 5
654 26465 3
654 27992 3
655 874 1
655 11511 4
655 47045 8
656 1005 7
656 4947 2
656 7286 5
656 22576 6
656 39692 8
656 94535 6
656 98470 4
657 890 10
657 1976 5
657 84963 1
658 1617 5
658 1630 1
658 11720 3
658 15348 5
658 22408 1
658 46839 1
659 2801 2
659 4299 10
659 32175 1
660 1691 1
660 6742 2
660 16318 5
660 48056 7
661 1046 1
661 1243 8
661 2310 4
661 4507 10
661 96390 8
662 1396 2
662 2272 10
662 9786 5
662 18157 1
663 2728 9
663 12580 5
664 1463 9
664 1827 3
664 6065 1
664 6270 2
664 10910 7
664 24953 3
665 725 9
665 832 9
665 1405 8
665 1416 10
665 3253 4
665 9641 5
665 30789 9
665 51888 8
665 89237 10
666 1670 9
667 843 5
667 986 1
667 18484 4
668 4295 7
668 20471 5
668 33547 9
668 44259 4
668 52106 4
669 23017 10
669 25167 10
669 27415 3
669 35688 8
670 3317 4
670 8750 5
670 9914 7
670 36185 10
670 96652 5
671 3387 8
671 3538 8
671 4236 9
671 8923 8
671 14001 2
672 23646 2
672 24261 7
672 34453 7
673 1894 6
673 2224 7
673 4764 4
673 5301 5
673 14661 4
674 1248 3
674 11875 4
674 23809 1
674 35161 3
674 66747 6
674 87330 10
674 94972 8
675 772 5
675 2066 9
675 2513 3
675 3628 10
675 28855 6
675 66447 10
676 1217 8
676 2197 6
676 2649 6
676 2661 8
676 3869 10
676 5619 8
676 8413 8
676 16601 2
677 824 6
677 6785 5
677 16637 7
677 21111 3
678 1571 2
678 2427 7
678 3937 4
678 8126 9
678 19050 9
678 25063 8
679 9382 10
679 21780 5
679 23086 10
679 54255 3
680 1757 6
680 2558 6
680 2678 2
680 3617 4
680 5067 5
681 1326 1
681 2879 4
681 4672 6
681 5434 10
681 8231 5
681 16464 9
681 37970 4
681 82727 4
682 1302 8
682 2085 7
682 35563 10
682 51497 9
683 2495 7
683 2860 2
683 14042 3
683 15153 5
683 31211 3
684 702 10
684 5654 7
684 24129 8
