10000 9999
3907 6319 2
3907 6702 4
3907 9950 8
3908 4126 2
3908 9090 10
3909 5438 4
3909 5986 5
3910 4379 2
3910 4879 6
3910 6077 3
3910 7334 1
3911 6749 3
3911 7008 8
3912 6825 7
3913 4851 7
3913 5500 9
3914 9977 1
3917 3990 6
3919 5128 4
3921 4246 1
3921 4972 9
3926 4139 1
3926 6015 5
3927 5959 9
3927 8078 8
3929 7348 7
3929 7530 9
3931 7884 8
3931 8651 2
3932 4858 4
3932 9867 3
3934 6003 10
3934 7547 5
3936 4645 9
3937 4458 6
3938 8210 10
3938 9377 6
3940 5921 2
3942 8746 10
3943 8453 6
3948 4140 3
3951 8613 1
3953 7175 8
3955 6956 4
3956 6210 7
3957 3977 4
3958 4898 4
3960 7648 1
3960 9375 5
3961 4803 2
3963 6105 10
3963 9186 1
3964 5866 6
3965 7804 3
3967 6183 10
3970 9071 6
3971 7992 7
3972 8681 6
3973 4338 9
3973 5007 7
3975 7613 2
3977 9970 1
3979 9339 5
3980 4916 4
3981 7144 10
3982 4243 1
3983 5282 5
3984 5177 2
3985 4327 9
3986 6054 9
3986 6064 7
3988 4634 8
3988 6065 10
3990 4119 9
3990 5419 9
3992 4667 9
3993 7978 4
3995 4134 8
3995 5398 7
3996 8796 8
3997 5723 4
3998 4839 2
3999 7246 8
4000 6316 6
4001 6422 5
4002 4259 5
4002 8480 5
4003 6779 8
4003 7944 2
4004 4201 9
4004 5279 1
4004 5807 10
4005 9498 1
4006 4753 6
4009 6185 4
4009 9131 2
4013 5130 2
4014 4686 9
4015 9526 6
4016 5054 1
4020 5511 2
4021 4928 3
4023 9379 10
4024 7981 10
4026 5468 6
4027 4353 5
4029 4509 1
4029 6943 4
4030 4907 5
4030 7856 7
4032 9191 8
4032 9528 2
4032 9633 8
4034 8103 9
4039 8696 5
4040 6519 5
4041 4940 4
4042 5706 1
4042 6233 3
4044 7357 8
4045 4354 7
4045 4446 3
4049 4548 7
4049 7704 6
4050 4701 8
4050 8654 1
4051 6085 8
4051 8982 10
4052 8969 9
4053 4669 10
4053 6337 3
4053 8144 3
4053 9973 2
4057 7112 3
4058 9643 7
4059 6714 10
4060 6781 4
4061 5626 2
4064 4302 5
4065 6289 4
4065 8060 2
4065 8541 8
4066 4124 10
4066 8648 9
4067 9844 6
4068 7585 6
4069 4316 3
4069 4587 5
4069 5558 1
4070 7469 1
4072 6280 10
4075 8802 5
4076 7266 1
4079 5480 8
4083 4360 1
4084 6058 4
4085 4542 5
4085 9017 1
4086 5116 9
4086 6596 4
4088 8421 10
4088 8625 7
4089 4431 4
4089 6152 1
4089 7339 2
4090 7040 2
4090 9591 5
4091 4970 1
4092 7410 6
4093 4721 2
4093 7710 9
4094 5628 4
4095 9242 1
4097 4414 7
4097 6344 9
4098 5496 1
4100 6093 8
4101 4256 7
4101 6211 2
4101 9005 2
4107 6846 9
4108 7671 6
4109 5883 1
4109 8131 10
4110 8942 6
4111 7770 4
4113 5700 9
4114 6072 1
4115 6877 6
4116 5409 8
4117 4214 7
4118 5295 5
4119 8344 10
4120 5037 2
4122 5538 8
4122 6109 3
4123 6150 10
4124 5441 10
4125 4198 9
4126 5018 9
4127 4207 8
4127 4380 1
4128 8398 9
4129 6957 7
4131 5081 1
4132 4921 5
4132 6195 10
4134 5482 8
4135 8340 6
4136 4987 2
4136 6459 10
4136 7839 6
4137 4888 2
4139 6954 10
4140 5593 6
4141 5135 1
4141 6045 5
4141 7855 8
4143 6188 4
4146 5334 10
4146 6099 5
4147 6291 9
4148 8363 4
4150 5242 10
4152 5422 9
4152 9089 8
4153 8036 8
4155 6057 2
4155 7157 3
4156 4884 6
4156 7605 3
4156 8111 1
4159 5091 3
4159 6688 1
4160 9934 9
4161 5950 3
4162 7344 3
4163 8371 4
4165 5106 2
4166 5457 4
4167 5501 1
4168 4351 3
4170 5665 7
4171 6501 2
4172 5257 7
4172 6350 5
4172 8504 8
4173 4814 7
4174 5338 4
4175 8213 10
4176 5797 8
4178 5972 5
4178 6974 2
4178 7159 5
4179 6302 8
4179 6704 8
4180 4356 6
4181 8089 3
4181 9108 7
4184 5155 7
4184 5184 3
4184 6817 1
4185 8442 2
4187 8831 7
4188 7560 3
4188 7933 5
4190 8408 10
4194 5949 10
4194 6651 10
4195 5281 3
4195 6882 6
4197 4923 10
4203 6865 4
4203 7217 8
4205 9035 4
4206 5105 4
4206 7458 2
4208 4621 3
4209 4434 8
4209 6353 7
4210 5639 9
4211 4899 8
4212 4393 5
4212 7003 7
4213 5822 9
4214 6484 9
4216 4610 10
4219 4927 10
4221 5356 5
4221 6747 6
4222 5445 7
4222 5971 8
4222 9916 4
4225 5044 8
4225 6764 4
4226 6156 8
4227 8023 6
4228 5632 10
4229 7390 8
4230 4608 7
4232 8226 10
4234 5702 10
4236 5582 6
4238 7841 2
4239 4453 2
4239 4943 9
4242 7593 1
4249 7421 9
4250 4564 3
4250 6549 3
4250 7270 6
4251 6279 7
4251 6784 2
4252 6453 9
4253 6235 7
4255 7225 5
4256 6036 10
4260 5559 10
4262 6821 3
4262 8676 7
4263 7010 9
4264 4648 6
4264 5307 5
4266 7622 4
4268 5901 8
4268 9272 8
4269 6873 2
4270 4798 10
4271 9931 10
4273 9578 4
4274 4647 9
4274 5196 8
4274 7191 3
4274 9456 3
4276 7602 3
4277 5490 1
4281 6123 10
4282 5263 3
4282 6726 2
4282 7572 8
4283 5340 8
4284 6294 4
4284 9301 4
4288 6032 6
4289 5837 5
4290 4613 10
4290 8431 2
4291 8134 1
4291 9703 7
4292 7417 7
4294 5937 6
4295 6696 9
4295 8693 2
4296 8438 8
4299 5260 5
4300 8510 5
4302 4838 2
4304 5783 8
4304 8783 2
4310 7481 9
4311 8932 6
4314 5333 4
4315 7125 5
4316 5818 10
4317 5566 6
4317 6575 3
4318 6969 5
4319 7263 9
4320 6692 2
4320 8864 2
4322 7470 6
4323 5433 3
4324 7244 9
4325 4595 3
4325 5534 5
4326 7808 9
4326 8547 9
4327 7021 1
4330 4471 3
4331 5001 1
4331 7292 9
4333 7527 7
4334 5523 1
4334 8288 4
4336 8920 9
4337 7119 5
4338 5051 4
4338 6176 9
4340 8603 7
4345 5543 1
4345 6404 4
4347 7615 8
4351 4636 8
4354 4505 6
4355 6033 1
4355 9820 5
4356 7757 3
4357 4550 1
4359 5345 10
4359 8591 2
4360 6590 9
4362 6207 8
4364 5129 9
4364 9919 8
4366 4477 3
4366 4984 7
4366 7798 8
4370 6523 10
4370 7037 9
4370 8563 8
4370 9647 2
4372 4633 8
4372 9176 9
4373 5238 6
4373 5847 10
4373 8067 8
4374 7194 1
4374 7636 9
4375 8308 4
4376 5550 3
4382 5488 9
4384 6793 8
4385 9580 4
4386 8457 2
4389 5746 5
4389 7397 1
4390 5516 9
4391 8281 9
4393 7860 3
4394 4479 4
4395 5297 2
4396 8682 6
4397 6177 5
4398 8774 5
4399 9642 9
4401 7022 5
4402 6326 9
4403 6424 9
4404 4609 1
4404 5384 9
4404 6520 2
4405 5013 8
4405 6349 2
4405 7669 7
4406 4522 10
4406 5234 3
4408 5926 6
4411 9992 6
4414 4563 7
4414 5197 9
4416 9813 2
4417 8730 5
4418 4774 10
4418 7138 3
4420 6014 10
4420 9984 6
4422 4749 10
4423 4831 2
4425 7234 3
4425 7492 4
4426 6874 8
4427 5146 4
4428 5539 5
4428 8087 4
4428 8509 3
4431 8530 2
4433 5960 8
4433 7663 8
4434 5370 4
4434 7909 8
4435 7945 7
4438 6275 5
4439 4971 5
4439 5354 7
4439 7424 4
4445 7061 1
4445 7172 8
4446 6526 3
4447 4472 4
4447 4586 1
4449 6134 10
4449 6392 10
4449 6838 2
4449 9412 7
4452 7017 7
4453 7730 5
4456 4606 5
4456 4781 3
4457 5573 5
4460 5823 6
4460 9619 3
4461 4889 6
4461 5253 10
4462 7900 3
4465 7486 8
4465 8688 8
4467 8072 8
4470 7293 1
4470 7700 9
4471 6008 2
4472 7589 3
4473 7682 3
4473 9198 5
4474 5497 7
4474 7414 4
4475 5584 4
4476 5699 6
4477 5918 3
4480 6420 4
4486 9351 6
4488 5713 5
4488 9135 8
4489 8669 8
4491 4990 6
4491 6092 3
4491 7969 3
4492 5025 2
4492 7484 6
4495 5069 8
4497 5583 6
4499 6480 4
4499 7063 2
4499 9297 9
4501 6044 4
4501 8229 2
4503 8454 5
4507 7668 5
4507 7711 7
4513 4690 7
4513 4864 3
4515 8049 5
4516 4546 10
4517 6837 1
4518 5767 8
4518 9810 8
4520 5527 3
4521 6517 7
4523 6230 7
4523 9886 9
4524 5603 4
4526 9154 7
4531 5801 6
4531 9514 9
4534 7128 5
4537 5688 7
4538 4689 5
4538 5758 9
4544 6271 3
4544 6576 9
4544 7376 3
4549 4979 7
4549 7185 7
4551 7337 3
4552 6311 6
4554 5049 7
4554 8950 3
4555 4939 8
4555 8059 10
4555 8617 2
4556 6209 2
4557 8829 3
4558 7644 8
4561 5421 5
4561 9317 5
4564 7929 4
4565 6903 2
4566 8093 9
4566 8372 10
4567 5194 4
4570 7206 4
4571 7062 7
4572 5596 9
4573 4760 7
4573 8206 9
4574 6571 3
4575 5164 2
4575 6068 10
4575 7514 9
4578 5620 9
4578 6252 3
4581 5728 5
4582 5707 2
4584 6186 9
4585 8243 4
4586 8574 8
4586 9599 4
4587 7639 7
4587 7799 5
4589 5402 1
4590 8955 6
4590 9125 1
4591 5737 4
4592 5243 7
4593 8127 2
4594 5394 7
4597 6406 2
4598 6585 8
4599 6984 3
4600 6250 3
4600 6958 3
4600 9795 8
4602 5520 3
4602 9262 3
4602 9678 5
4604 6009 10
4607 4702 1
4607 6861 7
4607 6948 5
4609 5079 4
4609 6199 1
4609 6274 4
4612 9489 6
4614 6625 1
4615 7468 8
4616 8996 2
4617 5476 5
4618 5148 9
4619 7073 8
4620 5792 5
4621 7510 10
4623 9284 9
4626 7141 1
4628 5139 8
4628 7317 8
4629 8414 9
4633 6146 7
4633 9870 1
4636 7129 3
4636 7365 3
4639 5100 7
4641 5720 6
4643 4870 5
4644 6836 3
4645 8190 4
4647 6363 3
4650 5730 7
4650 7830 1
4651 6215 8
4653 4788 7
4653 8353 1
4657 5460 1
4660 5958 8
4661 4728 9
4661 9890 5
4663 7311 7
4663 9979 1
4664 8208 10
4669 7048 5
4670 6473 9
4673 5761 4
4674 8815 10
4677 9568 6
4678 6028 4
4679 7628 1
4679 9394 5
4681 7693 8
4681 9495 6
4682 4762 10
4683 6373 7
4685 5876 5
4686 7619 1
4688 7779 6
4688 8750 4
4689 4805 6
4689 5331 1
4689 5375 7
4689 6167 3
4691 5816 8
4692 7103 9
4693 7079 2
4695 6965 9
4695 7688 7
4696 4777 6
4696 5469 1
4697 5504 8
4697 7531 10
4698 5474 2
4698 8907 10
4699 6709 6
4701 5925 4
4701 9233 4
4705 7859 5
4705 9034 7
4706 6792 5
4706 7156 5
4710 4893 10
4711 9161 6
4713 5462 7
4713 5631 7
4715 5951 5
4716 6628 7
4717 5667 1
4721 6504 10
4724 5066 4
4725 7002 1
4726 5214 7
4726 5557 7
4726 8022 4
4726 8450 3
4727 7030 5
4728 5355 8
4728 8397 2
4730 7848 3
4734 8065 2
4734 8543 10
4734 9347 9
4736 6364 9
4737 5017 4
4737 6946 8
4739 9013 6
4741 9080 9
4741 9940 1
4742 5826 6
4743 9228 7
4744 5574 10
4744 9548 7
4746 4880 7
4747 4911 7
4749 7629 6
4750 8224 5
4751 4834 3
4753 5317 8
4754 6278 10
4754 6897 10
4754 7835 5
4755 5068 2
4756 8107 5
4760 9267 2
4761 4994 10
4761 7444 2
4761 9167 9
4762 4903 4
4762 8076 7
4763 7196 6
4764 7473 2
4764 9904 5
4765 6572 6
4770 5073 4
4770 6850 9
4770 7109 2
4770 8125 7
4771 5437 5
4772 7004 1
4773 7611 4
4774 5198 9
4775 6098 5
4776 5867 6
4776 7012 9
4778 9384 8
4778 9952 7
4780 6841 10
4780 7006 3
4782 9660 4
4783 7538 2
4784 5225 2
4786 9600 5
4786 9884 5
4787 4935 9
4790 4822 4
4790 8130 5
4790 8874 9
4794 5905 6
4797 6205 2
4798 8316 4
4799 6061 9
4799 6663 7
4799 7748 3
4799 9293 2
4800 5664 5
4805 6594 8
4807 6695 4
4808 7448 5
4809 7786 5
4809 8411 5
4810 9531 10
4811 9629 10
4813 5089 10
4813 7567 7
4814 7019 5
4818 5298 5
4818 6190 1
4819 8641 7
4821 4871 2
4822 4895 1
4822 6130 10
4828 5227 7
4828 5522 10
4829 7877 2
4831 5222 4
4831 6514 5
4832 6614 4
4833 9206 8
4838 5095 7
4838 8345 4
4839 6357 8
4846 5193 2
4846 6537 4
4848 6483 7
4851 6729 8
4852 5518 10
4853 6788 4
4854 4953 5
4854 8880 2
4855 5055 3
4855 6351 3
4855 7056 4
4861 8280 6
4861 9644 6
4864 9055 1
4865 9157 5
4867 9913 3
4869 5898 7
4869 9901 2
4871 6822 6
4871 7539 9
4872 5210 8
4873 6143 7
4874 5160 3
4874 7203 1
4876 9331 2
4877 6591 5
4879 5739 9
4880 5805 6
4880 5838 10
4883 5002 6
4884 7097 7
4884 8959 6
4886 5245 6
4888 5011 5
4888 9751 2
4890 5277 7
4890 7761 1
4891 8522 4
4893 7529 7
4896 5725 8
4897 7278 1
4898 8394 3
4899 6650 3
4904 8474 1
4904 8748 7
4906 7220 1
4910 5386 10
4910 6114 8
4911 6435 8
4915 5316 2
4916 6983 9
4919 7787 9
4921 8184 6
4929 7679 2
4930 5629 1
4930 5773 7
4931 7833 9
4934 5123 1
4939 6869 2
4940 6937 1
4941 9559 10
4945 8594 7
4945 9691 3
4946 7556 1
4948 7099 4
4951 5424 4
4953 8422 4
4953 8535 9
4954 5378 7
4954 5675 8
4954 7113 6
4957 5019 7
4957 9168 2
4957 9661 7
4958 7917 8
4961 6661 1
4961 6823 1
4961 8486 5
4962 6791 9
4964 5267 1
4964 10000 9
4966 7731 9
4971 9308 5
4973 5200 7
4973 8230 3
4976 7305 6
4981 5762 4
4986 8761 10
4987 5103 2
4988 5289 4
4990 6295 10
4990 9000 2
4991 6710 5
4992 8557 9
4994 5581 5
4994 5717 8
4994 6475 7
4994 7322 4
4996 9311 8
5000 7516 6
5001 6069 4
5003 6622 1
5005 6234 7
5008 8702 9
5011 6743 8
5012 5131 7
5014 9344 7
5016 8446 1
5018 6892 6
5019 8327 5
5022 6265 1
5022 9302 1
5024 6699 3
5025 6189 2
5025 8181 6
5029 6681 10
5029 7023 1
5031 5892 4
5033 5875 9
5033 6343 2
5036 8264 10
5036 8754 2
5038 5708 2
5038 7512 2
5041 6765 9
5046 8849 3
5046 9686 4
5047 5205 1
5047 6197 6
5048 7090 5
5050 5159 2
5050 5429 3
5053 5143 4
5053 5385 10
5057 6862 2
5058 8600 1
5059 8546 8
5063 6564 2
5063 8714 3
5063 9433 4
5064 5513 4
5064 6204 1
5064 6325 2
5064 8975 7
5064 9524 9
5064 9613 3
5066 9878 6
5069 9200 2
5074 6490 7
5074 7813 3
5075 7905 1
5075 8562 6
5076 5150 4
5076 7321 7
5080 5945 6
5081 7745 8
5082 7325 2
5082 9203 8
5083 8556 9
5085 8517 3
5086 8185 1
5090 7706 2
5090 9492 3
5094 9672 7
5097 6544 10
5098 8402 9
5099 5920 5
5099 8863 10
5101 5764 4
5101 9190 1
5103 7089 10
5103 9748 10
5105 5318 5
5105 9014 4
5108 9917 10
5110 5973 7
5110 7001 7
5111 6554 8
5113 9645 10
5116 6474 5
5119 6503 4
5125 6073 6
5125 8997 5
5125 9614 8
5128 8773 4
5134 8964 10
5135 8788 2
5136 6977 7
5140 8716 1
5142 7342 2
5143 6466 3
5144 7104 3
5144 7910 9
5145 6418 1
5146 7995 5
5146 8216 3
5147 6267 7
5149 7393 7
5150 5393 3
5150 7044 2
5150 7068 7
5151 5510 3
5151 7222 8
5154 6477 9
5155 5347 8
5159 6396 8
5160 6647 8
5160 8751 2
5160 9730 1
5168 5997 1
5169 8494 5
5171 5436 7
5171 7413 8
5171 9166 10
5174 9124 10
5175 5507 6
5175 8915 7
5177 8963 10
5178 6718 7
5179 9063 3
5185 7328 7
5186 6448 6
5187 5604 4
5190 6259 8
5190 8269 3
5192 9623 9
5193 8028 10
5193 9321 7
5197 5464 6
5205 9532 8
5205 9985 1
5207 5974 3
5207 7122 7
5210 7554 4
5211 7227 4
5212 6370 10
5212 6398 1
5213 5415 9
5215 5616 6
5219 6721 6
5220 6365 10
5220 7442 1
5221 7011 1
5222 5285 7
5222 5609 2
5223 9238 5
5225 6056 7
5225 6731 5
5225 7166 8
5226 6216 2
5229 8211 5
5230 5381 4
5231 6026 5
5232 7373 4
5233 5569 7
5234 5428 5
5235 8573 6
5236 6443 2
5236 8088 6
5236 9638 7
5240 5611 10
5245 5836 1
5245 6993 7
5245 9566 5
5252 6600 8
5252 8459 1
5253 9978 9
5254 7155 10
5257 5690 2
5259 6548 9
5259 7355 8
5260 9719 6
5262 8045 9
5262 8837 1
5265 8143 2
5265 9910 5
5271 5648 6
5271 6612 6
5272 5556 9
5272 6720 6
5273 8626 4
5275 6012 4
5275 6786 10
5276 5567 5
5277 5440 7
5281 6413 9
5283 5435 4
5284 5763 2
5289 5580 5
5291 6011 2
5293 5542 10
5293 6561 2
5293 7162 5
5296 9626 2
5297 9103 4
5298 5407 10
5298 5595 10
5301 9898 3
5309 6745 7
5310 8192 5
5310 9156 1
5315 7788 2
5316 6907 4
5316 7549 2
5319 7094 8
5320 6820 9
5321 5521 6
5322 7095 1
5327 6381 2
5328 5365 8
5328 9757 1
5331 7209 9
5332 7214 3
5334 9260 5
5336 5982 2
5336 6598 9
5336 8752 3
5337 8018 2
5339 5962 10
5341 9808 2
5343 5366 10
5344 6460 3
5346 5466 5
5347 6636 3
5347 8994 9
5347 9247 8
5348 5820 6
5349 6332 6
5354 7561 10
5359 6124 3
5361 9969 1
5363 6257 9
5365 7148 8
5369 9232 10
5370 6934 10
5370 8021 4
5371 9868 7
5373 7303 10
5374 6885 9
5376 7918 9
5377 6083 10
5382 5529 4
5382 5554 5
5382 8803 2
5383 8314 3
5384 9460 4
5386 5678 10
5386 9756 9
5387 7952 9
5388 6682 6
5388 9413 7
5391 6241 4
5391 9776 7
5393 9185 9
5396 9788 3
5397 7888 1
5398 6430 6
5398 9266 1
5399 7805 10
5402 8548 7
5406 8424 2
5408 6527 8
5411 7080 7
5413 5884 6
5413 6447 8
5413 9038 8
5415 7897 8
5417 6826 10
5419 7300 7
5419 9544 10
5420 9522 8
5421 6559 1
5421 7239 7
5421 9759 10
5425 7497 5
5430 6985 8
5430 7367 2
5432 7908 3
5439 7377 7
5439 7990 6
5440 6382 4
5440 8567 5
5443 6020 8
5443 9427 6
5447 5736 8
5451 5503 5
5455 9849 8
5456 6330 3
5457 6547 1
5457 8254 5
5457 9039 4
5462 6567 9
5462 8449 2
5463 7323 3
5466 5495 6
5466 9915 1
5467 7652 4
5468 8416 10
5468 9037 6
5469 6756 1
5471 5731 10
5472 7253 5
5472 9608 9
5473 7134 4
5474 7822 10
5475 6119 6
5475 8193 8
5477 7399 8
5479 9127 7
5480 6078 1
5482 9257 3
5483 6767 3
5483 8163 7
5484 9132 4
5488 8542 1
5489 5999 9
5490 5515 6
5490 5541 8
5490 9507 6
5492 7059 4
5492 7440 7
5492 8821 3
5495 9897 2
5497 6313 10
5497 7465 10
5500 6312 8
5501 6455 3
5502 5882 1
5502 8559 9
5503 7871 9
5506 7315 6
5510 5840 6
5510 6712 10
5512 6510 10
5513 5777 9
5513 9552 6
5514 6300 7
5523 5576 5
5526 6184 2
5532 9303 9
5540 7313 9
5540 8912 7
5540 9241 9
5540 9936 9
5542 9889 2
5544 7054 5
5545 5644 8
5547 6452 8
5549 9307 1
5552 7895 10
5554 6021 5
5559 8122 2
5561 9015 8
5562 8841 9
5563 6768 2
5563 7015 8
5564 6292 7
5564 6694 10
5564 8239 2
5566 7101 2
5569 6815 4
5569 7954 6
5572 8628 8
5574 6808 1
5574 7670 7
5576 5696 9
5578 6621 5
5579 8121 6
5580 7723 2
5584 8935 5
5584 9126 7
5584 9214 2
5587 9963 7
5590 9695 5
5593 6818 2
5599 6921 9
5600 6245 10
5600 8962 2
5601 8168 4
5601 9484 8
5605 9513 9
5607 6170 3
5607 7715 7
5608 6242 9
5610 7067 8
5616 8784 10
5617 9141 5
5618 8385 5
5619 7800 2
5619 9395 6
5620 9236 10
5621 7772 3
5622 7971 3
5624 6228 1
5626 7902 8
5627 6196 10
5628 6962 2
5629 6645 10
5629 6976 6
5629 9628 4
5631 7038 2
5633 8734 10
5637 7216 7
5639 6494 9
5640 6723 10
5641 6066 10
5648 8477 9
5648 8724 5
5649 7419 6
5650 6471 1
5653 6202 8
5653 6588 5
5653 6795 2
5654 7811 10
5654 7880 6
5656 8115 4
5658 6972 5
5659 6604 7
5661 6321 9
5661 8262 8
5669 6566 4
5670 8460 7
5672 9121 2
5673 6458 7
5673 7576 8
5675 5984 2
5676 9812 4
5678 7326 7
5679 6240 1
5682 9219 4
5683 8797 5
5684 9717 7
5685 6051 3
5686 8323 1
5691 6386 9
5691 8466 10
5693 8836 10
5696 5824 9
5701 6827 7
5702 8966 10
5703 6446 8
5705 6270 9
5705 7988 10
5705 8592 3
5706 6933 9
5707 7297 5
5709 5804 3
5714 8164 9
5715 9602 5
5716 9805 7
5718 5817 10
5729 8248 2
5730 7163 2
5730 7876 1
5732 8247 1
5733 8419 10
5734 8795 10
5735 6913 6
5735 9554 1
5745 8448 10
5747 6253 5
5752 7283 4
5757 8118 1
5757 9762 6
5760 7183 9
5763 9541 9
5764 9724 5
5765 6942 10
5766 6840 10
5768 7385 9
5768 8636 2
5768 9711 1
5774 6620 3
5775 7579 5
5776 8332 8
5777 8235 8
5778 9170 3
5785 7966 2
5786 7289 3
5787 8010 10
5788 8376 2
5789 9136 10
5790 7552 1
5790 7697 6
5791 5842 6
5794 6232 10
5795 7551 9
5795 9501 9
5797 7275 5
5799 9110 5
5800 9118 10
5801 5968 3
5803 6277 2
5805 7045 4
5805 8260 9
5809 6333 9
5815 5827 8
5815 7426 3
5817 7082 5
5818 8929 6
5819 6328 7
5822 8102 3
5827 6001 4
5827 7211 2
5827 8643 8
5828 8757 1
5830 7634 5
5831 6112 9
5834 5850 2
5838 7553 5
5839 7361 10
5840 7177 4
5840 8948 8
5841 6899 7
5843 7208 5
5843 8808 6
5844 6507 9
5845 5879 5
5851 8053 7
5852 8760 2
5853 6644 4
5854 7632 7
5857 6757 4
5859 6953 5
5860 6668 7
5861 6162 3
5861 6187 3
5863 8237 4
5863 9435 1
5864 6318 2
5869 9362 8
5869 9933 2
5870 6231 2
5870 7606 1
5871 6830 2
5872 6296 6
5874 7436 6
5875 6589 4
5875 9903 9
5877 9975 7
5879 9769 7
5880 7626 7
5883 6417 10
5890 6055 5
5891 6691 2
5892 6982 1
5894 6246 8
5895 6670 10
5897 7534 6
5900 6618 10
5900 7645 8
5901 6461 4
5904 7298 5
5908 5953 6
5908 7195 10
5914 9193 10
5915 9447 2
5917 9689 2
5918 9739 5
5919 6919 9
5919 7013 5
5920 5923 7
5922 8998 8
5923 8182 6
5925 6541 1
5928 9370 3
5929 6492 3
5930 7272 2
5932 6117 10
5932 7852 10
5934 6376 1
5934 9699 8
5936 8105 9
5938 6667 6
5941 7280 9
5942 8923 9
5947 7892 3
5948 7774 3
5952 9669 7
5954 8062 3
5954 8285 9
5955 8833 1
5956 9640 9
5959 7596 3
5965 6059 7
5965 9077 5
5966 9259 10
5969 9008 5
5969 9637 7
5973 9519 8
5974 7575 8
5974 8570 10
5976 6536 10
5978 8234 10
5985 8965 2
5986 7165 4
5987 7953 5
5993 7638 7
5996 6889 9
5997 6496 4
5998 6769 9
6003 6390 3
6009 6728 4
6010 6725 3
6010 7388 1
6010 8536 4
6011 9740 8
6013 7418 5
6015 9023 6
6020 9553 1
6025 6071 9
6025 8691 4
6026 6153 5
6029 6686 5
6030 8228 8
6030 8514 5
6031 9177 3
6034 7857 9
6036 8287 9
6037 7616 10
6038 8209 3
6043 8904 9
6047 8855 3
6049 6317 5
6052 9441 8
6053 6487 3
6055 6991 3
6055 8924 6
6056 6986 2
6057 7712 7
6057 8834 8
6059 6927 8
6059 7696 6
6063 8479 10
6067 9565 8
6069 7913 6
6069 8400 9
6071 7768 10
6073 6084 3
6079 8204 4
6081 8898 4
6081 9367 9
6083 6287 8
6085 8902 10
6089 8101 10
6091 6476 7
6091 7135 7
6092 8624 1
6096 8278 5
6098 6478 5
6099 6545 1
6100 6339 5
6106 7994 9
6107 7066 9
6107 7250 8
6112 7284 5
6112 8370 1
6113 7721 4
6114 6125 1
6116 8545 5
6118 7608 5
6119 8191 8
6122 6412 5
6125 7117 3
6126 7219 4
6127 7282 9
6130 7228 5
6130 7661 4
6130 9784 6
6131 7320 8
6134 9067 10
6134 9778 6
6135 7480 4
6135 9918 8
6137 9338 7
6141 6218 3
6143 6744 6
6145 7124 7
6145 7778 3
6147 8391 4
6149 6632 9
6150 7187 10
6162 7740 4
6163 7154 10
6163 9280 1
6166 6824 3
6167 8177 5
6167 8737 2
6168 7382 8
6170 8080 5
6170 8158 4
6174 8919 10
6175 9534 10
6182 6427 8
6184 7801 10
6185 6864 1
6185 7976 6
6188 8756 5
6191 9819 3
6192 7049 6
6193 6912 5
6194 8891 3
6197 6819 4
6197 8406 2
6198 8819 4
6199 8074 4
6204 8245 1
6206 7378 1
6209 8003 10
6212 9376 10
6214 6305 5
6217 6560 4
6217 6981 8
6218 7224 9
6218 9361 8
6219 7341 2
6219 7521 6
6219 8114 3
6219 9570 4
6222 7592 3
6226 7597 7
6229 7689 7
6241 8223 5
6244 6586 8
6245 8117 9
6247 7635 4
6249 7260 3
6251 7398 5
6251 9852 9
6252 7513 1
6253 7307 2
6253 8910 6
6256 7433 3
6259 6617 4
6262 7850 10
6262 9300 2
6264 8490 6
6265 6643 6
6266 6680 7
6269 7057 6
6270 9851 4
6274 8646 8
6277 7031 5
6281 9143 4
6284 8876 5
6286 9480 4
6288 7692 3
6290 9690 3
6291 7650 2
6295 7027 1
6296 7100 5
6298 9833 3
6300 9365 6
6301 8250 10
6304 7701 2
6306 7581 8
6308 6574 5
6311 6497 7
6314 7728 4
6318 6854 7
6319 9472 1
6320 6508 6
6322 8440 4
6322 9144 6
6323 9461 2
6325 7395 1
6325 8976 1
6327 6871 1
6335 9240 10
6337 6553 7
6339 8027 9
6343 6616 6
6346 8660 5
6347 7618 8
6349 7949 5
6349 9606 7
6352 8015 6
6355 7625 9
6357 8858 10
6357 9277 2
6359 7754 3
6361 7403 3
6364 8727 4
6366 6687 5
6367 7247 10
6367 7505 8
6367 8679 1
6368 8705 5
6374 6659 4
6379 6442 5
6381 6964 5
6383 7262 1
6387 9891 3
6388 8113 10
6390 8995 4
6391 7379 7
6391 9785 10
6392 9049 7
6393 6994 9
6395 7340 7
6402 9403 9
6403 7676 6
6404 7759 8
6405 9253 2
6411 8331 1
6413 8166 10
6413 8335 4
6414 7837 4
6415 8306 6
6416 6531 4
6417 8607 6
6421 6516 8
6422 9743 4
6425 6918 3
6426 7489 6
6427 6444 1
6427 6961 9
6429 6886 1
6430 8983 2
6433 7518 6
6436 7430 9
6437 6582 10
6437 9082 3
6445 7009 6
6449 9327 6
6451 9134 8
6460 7617 8
6460 7763 3
6460 9561 6
6462 9680 2
6464 8447 9
6465 8590 10
6470 7391 10
6471 7738 8
6481 6578 5
6483 8916 10
6484 7920 3
6487 6703 7
6487 7058 1
6488 6603 8
6489 7190 2
6489 8485 5
6490 8558 1
6491 8214 6
6497 8930 7
6502 6750 9
6503 9066 7
6505 8839 6
6506 9542 8
6507 7238 9
6507 9273 7
6512 9022 2
6513 9343 1
6515 6930 9
