10000 28500
738 1059 9
738 1456 5
738 1293 1
739 1010 3
739 1338 8
739 1080 9
740 1132 3
740 1379 4
740 1197 4
741 1129 4
741 1382 6
741 1143 7
742 1464 10
742 1492 7
742 1202 8
743 1033 10
743 1330 1
743 1469 8
744 1387 1
744 1343 4
744 1171 7
745 1099 9
745 1092 2
745 1382 9
746 1340 3
746 1449 3
746 1392 9
747 1112 2
747 1091 7
747 1251 6
748 1265 1
748 1248 7
748 1428 9
749 1032 3
749 1070 10
749 1422 10
750 1368 7
750 1401 6
750 1227 4
751 1199 1
751 1266 9
751 1095 9
752 1444 3
752 1156 10
752 1026 1
753 1135 2
753 1214 9
753 1246 9
754 1371 3
754 1468 1
754 1030 8
755 1254 1
755 1146 2
755 1075 7
756 1215 5
756 1238 2
756 1331 8
757 1301 5
757 1324 6
757 1006 7
758 1442 3
758 1436 9
758 1132 3
759 1027 2
759 1398 8
759 1289 10
760 1143 2
760 1313 7
760 1432 4
761 1292 1
761 1422 5
761 1084 9
762 1274 10
762 1382 10
762 1258 2
763 1220 1
763 1385 5
763 1114 6
764 1085 2
764 1483 8
764 1242 1
765 1377 3
765 1498 9
765 1326 10
766 1403 3
766 1275 4
766 1438 1
767 1270 6
767 1474 10
767 1438 3
768 1132 1
768 1341 9
768 1099 4
769 1171 9
769 1498 5
769 1050 2
770 1211 9
770 1432 4
770 1235 7
771 1145 8
771 1313 1
771 1427 6
772 1288 4
772 1139 8
772 1186 9
773 1210 2
773 1151 7
773 1218 6
774 1401 6
774 1231 3
774 1083 7
775 1417 6
775 1043 6
775 1257 3
776 1104 2
776 1005 9
776 1238 6
777 1433 2
777 1193 10
777 1228 7
778 1063 3
778 1235 2
778 1209 10
779 1196 2
779 1356 3
779 1028 1
780 1082 7
780 1487 9
780 1355 10
781 1390 3
781 1393 1
781 1458 8
782 1201 8
782 1280 9
782 1109 6
783 1429 9
783 1018 6
783 1329 9
784 1354 10
784 1374 7
784 1464 4
785 1082 5
785 1257 2
785 1482 2
786 1070 1
786 1151 2
786 1251 6
787 1178 9
787 1123 10
787 1217 9
788 1224 9
788 1434 4
788 1483 6
789 1457 1
789 1416 10
789 1432 5
790 1356 6
790 1229 3
790 1422 10
791 1484 6
791 1067 8
791 1226 7
792 1143 4
792 1350 1
792 1363 8
793 1168 1
793 1335 3
793 1023 3
794 1305 8
794 1024 8
794 1092 3
795 1489 6
795 1425 7
795 1445 5
796 1021 2
796 1206 6
796 1490 3
797 1355 1
797 1228 7
797 1121 6
798 1122 1
798 1189 9
798 1178 10
799 1293 3
799 1186 9
799 1454 2
800 1117 1
800 1490 9
800 1251 1
801 1183 1
801 1350 1
801 1047 6
802 1046 8
802 1087 9
802 1188 2
803 1290 3
803 1391 6
803 1023 2
804 1335 10
804 1094 10
804 1021 7
805 1434 9
805 1183 1
805 1398 4
806 1028 4
806 1234 8
806 1147 1
807 1038 10
807 1373 3
807 1453 5
808 1214 7
808 1110 2
808 1053 2
809 1334 2
809 1040 3
809 1268 8
810 1395 7
810 1249 1
810 1462 1
811 1216 9
811 1153 1
811 1312 6
812 1402 3
812 1480 1
812 1488 2
813 1406 1
813 1191 2
813 1431 4
814 1381 3
814 1354 3
814 1049 9
815 1132 2
815 1472 2
815 1276 7
816 1079 5
816 1267 10
816 1308 9
817 1154 5
817 1300 10
817 1090 8
818 1062 5
818 1144 9
818 1015 4
819 1211 4
819 1243 6
819 1127 3
820 1415 10
820 1366 6
820 1341 10
821 1286 10
821 1320 10
821 1387 9
822 1261 4
822 1153 4
822 1129 9
823 1356 4
823 1427 9
823 1007 1
824 1328 7
824 1418 1
824 1076 1
825 1278 4
825 1116 5
825 1210 5
826 1455 9
826 1388 2
826 1304 8
827 1050 9
827 1388 8
827 1140 6
828 1388 10
828 1179 6
828 1286 5
829 1365 5
829 1246 10
829 1309 7
830 1033 1
830 1212 6
830 1283 3
831 1042 4
831 1127 7
831 1272 2
832 1271 9
832 1289 5
832 1483 10
833 1125 5
833 1054 4
833 1010 9
834 1225 4
834 1247 1
834 1295 2
835 1241 7
835 1212 10
835 1238 4
836 1210 4
836 1449 9
836 1414 9
837 1335 2
837 1191 9
837 1405 9
838 1472 9
838 1058 7
838 1094 7
839 1355 7
839 1037 1
839 1461 3
840 1172 2
840 1376 3
840 1127 4
841 1276 10
841 1318 10
841 1031 9
842 1371 7
842 1154 5
842 1416 1
843 1443 4
843 1075 10
843 1117 1
844 1063 10
844 1395 2
844 1014 8
845 1053 6
845 1293 5
845 1108 3
846 1106 2
846 1433 10
846 1307 10
847 1451 3
847 1476 5
847 1210 7
848 1305 2
848 1404 8
848 1475 6
849 1223 8
849 1239 6
849 1040 2
850 1324 5
850 1423 1
850 1198 1
851 1221 2
851 1178 10
851 1253 10
852 1452 2
852 1233 5
852 1481 9
853 1004 8
853 1102 1
853 1211 2
854 1185 8
854 1050 4
854 1357 6
855 1115 4
855 1192 9
855 1128 4
856 1169 8
856 1104 7
856 1140 9
857 1232 2
857 1298 1
857 1433 3
858 1380 2
858 1282 5
858 1095 6
859 1011 2
859 1181 3
859 1479 8
860 1310 5
860 1270 3
860 1109 8
861 1148 10
861 1070 6
861 1477 6
862 1192 2
862 1327 5
862 1304 10
863 1163 2
863 1291 7
863 1402 2
864 1130 2
864 1466 9
864 1419 9
865 1491 7
865 1439 10
865 1484 1
866 1466 7
866 1246 2
866 1497 9
867 1177 2
867 1235 7
867 1120 7
868 1386 2
868 1482 1
868 1006 1
869 1044 10
869 1182 5
869 1057 4
870 1251 5
870 1016 3
870 1450 8
871 1297 4
871 1148 5
871 1307 6
872 1237 8
872 1145 6
872 1174 5
873 1022 1
873 1013 5
873 1319 3
874 1229 10
874 1152 10
874 1382 5
875 1287 2
875 1072 3
875 1486 8
876 1191 5
876 1081 9
876 1027 8
877 1340 10
877 1328 10
877 1078 7
878 1106 2
878 1074 10
878 1261 1
879 1463 4
879 1018 9
879 1348 2
880 1313 9
880 1304 3
880 1106 8
881 1144 7
881 1207 5
881 1403 9
882 1354 8
882 1284 7
882 1197 2
883 1126 3
883 1463 8
883 1147 4
884 1334 7
884 1004 7
884 1082 2
885 1114 6
885 1374 6
885 1476 5
886 1387 1
886 1174 3
886 1006 4
887 1371 8
887 1149 9
887 1479 5
888 1215 4
888 1385 1
888 1375 10
889 1259 2
889 1437 10
889 1250 1
890 1002 4
890 1287 5
890 1366 8
891 1148 1
891 1466 5
891 1059 10
892 1253 5
892 1261 4
892 1157 10
893 1008 1
893 1007 8
893 1011 10
894 1430 3
894 1324 7
894 1327 2
895 1224 3
895 1074 1
895 1221 9
896 1022 8
896 1001 4
896 1487 9
897 1074 9
897 1140 1
897 1073 8
898 1404 6
898 1449 2
898 1049 3
899 1130 8
899 1078 1
899 1160 4
900 1324 1
900 1301 5
900 1493 5
901 1348 5
901 1142 3
901 1041 2
902 1402 4
902 1458 3
902 1009 10
903 1159 7
903 1212 6
903 1290 2
904 1481 7
904 1318 4
904 1291 1
905 1270 9
905 1284 10
905 1359 1
906 1240 4
906 1114 3
906 1449 8
907 1059 4
907 1154 4
907 1049 7
908 1483 1
908 1103 7
908 1421 2
909 1149 4
909 1361 4
909 1442 7
910 1266 8
910 1251 9
910 1243 2
911 1069 3
911 1173 5
911 1404 10
912 1346 7
912 1405 1
912 1461 7
913 1412 1
913 1013 5
913 1122 3
914 1361 5
914 1151 3
914 1142 10
915 1340 1
915 1106 2
915 1151 1
916 1451 10
916 1072 4
916 1201 3
917 1343 7
917 1063 9
917 1388 10
918 1480 6
918 1419 6
918 1194 5
919 1344 5
919 1126 5
919 1167 10
920 1089 2
920 1376 4
920 1039 9
921 1115 5
921 1404 10
921 1190 6
922 1433 3
922 1483 8
922 1218 8
923 1341 2
923 1136 1
923 1461 9
924 1373 5
924 1465 4
924 1402 7
925 1455 10
925 1089 2
925 1024 5
926 1369 3
926 1440 4
926 1323 4
927 1312 3
927 1022 3
927 1339 8
928 1071 3
928 1042 3
928 1426 4
929 1335 7
929 1134 10
929 1277 10
930 1044 5
930 1422 8
930 1268 2
931 1419 9
931 1445 4
931 1005 10
932 1254 4
932 1132 10
932 1209 10
933 1202 10
933 1111 6
933 1156 4
934 1006 4
934 1179 5
934 1440 6
935 1140 4
935 1047 4
935 1459 2
936 1124 8
936 1206 2
936 1428 2
937 1479 2
937 1379 7
937 1496 5
938 1101 2
938 1297 10
938 1171 4
939 1120 1
939 1493 8
939 1223 2
940 1248 6
940 1198 10
940 1180 10
941 1359 7
941 1432 2
941 1278 9
942 1019 1
942 1439 2
942 1015 8
943 1035 8
943 1212 7
943 1398 3
944 1390 10
944 1478 1
944 1493 1
945 1286 5
945 1486 8
945 1081 10
946 1246 6
946 1356 9
946 1103 10
947 1017 2
947 1306 2
947 1182 3
948 1323 10
948 1187 10
948 1412 1
949 1113 1
949 1395 5
949 1098 6
950 1244 1
950 1167 3
950 1042 7
951 1235 1
951 1342 4
951 1415 7
952 1455 8
952 1380 7
952 1020 1
953 1366 10
953 1273 5
953 1260 5
954 1083 6
954 1195 9
954 1348 7
955 1260 7
955 1270 1
955 1092 8
956 1377 8
956 1396 6
956 1426 7
957 1039 8
957 1116 6
957 1009 3
958 1258 6
958 1297 4
958 1410 7
959 1423 6
959 1042 9
959 1334 1
960 1331 5
960 1464 5
960 1455 9
961 1161 2
961 1456 1
961 1306 2
962 1050 10
962 1027 10
962 1255 9
963 1261 1
963 1297 1
963 1102 3
964 1425 2
964 1103 1
964 1255 7
965 1308 1
965 1314 7
965 1442 3
966 1397 2
966 1046 9
966 1288 2
967 1176 4
967 1165 9
967 1208 8
968 1074 9
968 1339 8
968 1101 10
969 1189 1
969 1024 6
969 1227 9
970 1377 2
970 1162 8
970 1439 9
971 1331 2
971 1295 6
971 1375 6
972 1067 4
972 1190 2
972 1270 6
973 1443 5
973 1089 9
973 1193 6
974 1469 9
974 1080 5
974 1391 4
975 1490 3
975 1211 5
975 1227 10
976 1022 7
976 1035 4
976 1452 4
977 1178 3
977 1338 4
977 1339 6
978 1419 2
978 1182 10
978 1273 8
979 1153 2
979 1401 2
979 1287 5
980 1375 1
980 1010 5
980 1063 8
981 1438 8
981 1445 10
981 1181 8
982 1384 4
982 1012 7
982 1212 3
983 1135 5
983 1043 2
983 1033 9
984 1015 7
984 1033 8
984 1036 4
985 1471 2
985 1329 10
985 1391 2
986 1152 10
986 1228 3
986 1433 9
987 1433 8
987 1480 3
987 1240 7
988 1432 9
988 1469 4
988 1126 10
989 1065 10
989 1004 6
989 1155 9
990 1183 10
990 1340 6
990 1314 10
991 1369 9
991 1247 5
991 1361 2
992 1214 9
992 1407 3
992 1234 3
993 1096 10
993 1248 8
993 1289 10
994 1150 4
994 1422 6
994 1169 8
995 1374 2
995 1282 3
995 1428 5
996 1383 2
996 1269 10
996 1088 9
997 1070 2
997 1175 2
997 1272 2
998 1186 2
998 1055 3
998 1158 5
999 1356 3
999 1156 7
999 1063 6
1000 1207 9
1000 1111 10
1000 1494 7
1001 1720 1
1001 1943 4
1001 1748 1
1002 1575 9
1002 1577 6
1002 1889 8
1003 1585 10
1003 1801 7
1003 1927 3
1004 1514 6
1004 1970 2
1004 1653 6
1005 1740 1
1005 1687 1
1005 1628 8
1006 1935 5
1006 1576 2
1006 1537 6
1007 1813 1
1007 1850 3
1007 1846 9
1008 1777 10
1008 1722 5
1008 1563 8
1009 1639 3
1009 1586 7
1009 1964 1
1010 1610 9
1010 1783 7
1010 1790 8
1011 1905 6
1011 1691 2
1011 1884 2
1012 1751 6
1012 1820 10
1012 1559 3
1013 1749 3
1013 1601 9
1013 1679 9
1014 1589 6
1014 1902 3
1014 1599 7
1015 1843 3
1015 1835 9
1015 1739 2
1016 1906 10
1016 1534 8
1016 1729 2
1017 1653 7
1017 1613 8
1017 1594 10
1018 1562 8
1018 1772 10
1018 1709 2
1019 1642 7
1019 1522 6
1019 1758 5
1020 1841 1
1020 1853 6
1020 1543 4
1021 1517 7
1021 1528 1
1021 1511 7
1022 1841 4
1022 1813 5
1022 1611 9
1023 1705 7
1023 1783 1
1023 1775 9
1024 1574 4
1024 1715 3
1024 1578 5
1025 1887 9
1025 1902 6
1025 1928 7
1026 1729 10
1026 1668 10
1026 1830 5
1027 1817 6
1027 1729 10
1027 1882 5
1028 1785 3
1028 1903 10
1028 1792 5
1029 1586 6
1029 1539 4
1029 1631 8
1030 1702 4
1030 1996 5
1030 1732 8
1031 1778 7
1031 1999 4
1031 1913 1
1032 1537 3
1032 1614 10
1032 1836 2
1033 1591 1
1033 1868 1
1033 1882 6
1034 1870 3
1034 1781 2
1034 1791 9
1035 1554 9
1035 1986 3
1035 1654 1
1036 1599 10
1036 1843 10
1036 1947 8
1037 1994 7
1037 1675 3
1037 1696 2
1038 1896 7
1038 1569 9
1038 1685 7
1039 1822 8
1039 1691 8
1039 1966 3
1040 1817 2
1040 1572 10
1040 1633 5
1041 1997 9
1041 1917 9
1041 1605 1
1042 1609 1
1042 1771 8
1042 1826 4
1043 1800 6
1043 1825 4
1043 1637 4
1044 1670 9
1044 1900 8
1044 1802 8
1045 1628 4
1045 1868 5
1045 1659 5
1046 1814 8
1046 1549 7
1046 1547 7
1047 1870 4
1047 1998 6
1047 1849 4
1048 1513 1
1048 1948 3
1048 1555 8
1049 1722 9
1049 1506 2
1049 1794 2
1050 1746 2
1050 1784 3
1050 1672 6
1051 1992 8
1051 1979 5
1051 1768 10
1052 1986 10
1052 1888 6
1052 1561 7
1053 1711 2
1053 1692 7
1053 1597 5
1054 1964 10
1054 1526 2
1054 1554 2
1055 1737 9
1055 1924 10
1055 1838 8
1056 1755 1
1056 1501 2
1056 1761 2
1057 1742 8
1057 1830 4
1057 1543 8
1058 1999 3
1058 1692 4
1058 1814 2
1059 1802 8
1059 1864 6
1059 1782 1
1060 1818 4
1060 1662 1
1060 1552 5
1061 1985 9
1061 1732 9
1061 1929 8
1062 1971 8
1062 1726 8
1062 1806 8
1063 1569 5
1063 1848 6
1063 1843 9
1064 1971 1
1064 1555 10
1064 1918 4
1065 1564 2
1065 1584 6
1065 1703 3
1066 1762 7
1066 1984 10
1066 1864 10
1067 1530 9
1067 1928 6
1067 1954 5
1068 1630 5
1068 1887 9
1068 1926 1
1069 1652 4
1069 1794 8
1069 1932 6
1070 1686 3
1070 1549 5
1070 1972 8
1071 1759 9
1071 1819 10
1071 1609 8
1072 1970 7
1072 1876 2
1072 1702 3
1073 1638 2
1073 1715 8
1073 1882 1
1074 1710 4
1074 1663 10
1074 1787 8
1075 1812 9
1075 1862 9
1075 1551 6
1076 1679 3
1076 1933 7
1076 1540 5
1077 1510 9
1077 1681 3
1077 1835 7
1078 1625 5
1078 1762 7
1078 1921 5
1079 1970 9
1079 1703 10
1079 1900 10
1080 1548 3
1080 1803 5
1080 1651 4
1081 2000 6
1081 1904 4
1081 1599 3
1082 1696 3
1082 1719 9
1082 1619 10
1083 1981 2
1083 1907 10
1083 1583 9
1084 1778 1
1084 1580 5
1084 1777 6
1085 1938 3
1085 1559 8
1085 1858 8
1086 1982 5
1086 1582 6
1086 1552 7
1087 1862 6
1087 1751 4
1087 1892 9
1088 1781 2
1088 1593 2
1088 1950 6
1089 1955 5
1089 1509 3
1089 1839 4
1090 1675 9
1090 1656 4
1090 1815 5
1091 1843 1
1091 2000 4
1091 1903 10
1092 1548 6
1092 1600 7
1092 1549 1
1093 1583 4
1093 1834 9
1093 1944 8
1094 1960 3
1094 1856 9
1094 1588 10
1095 1933 4
1095 1624 7
1095 1815 1
1096 1555 2
1096 1610 1
1096 1626 7
1097 1921 4
1097 1655 2
1097 1768 3
1098 1796 1
1098 1585 6
1098 1961 2
1099 1524 2
1099 1987 2
1099 1609 6
1100 1833 10
1100 1831 9
1100 1891 6
1101 1941 6
1101 1634 4
1101 1917 5
1102 1567 3
1102 1981 6
1102 1978 1
1103 1661 4
1103 1973 2
1103 1571 2
1104 1682 3
1104 1649 10
1104 1611 7
1105 1609 5
1105 1955 4
1105 1931 9
1106 1754 5
1106 1705 7
1106 1655 7
1107 1552 1
1107 1975 8
1107 1671 4
1108 1795 10
1108 1891 4
1108 1736 7
1109 1725 3
1109 1588 6
1109 1881 10
1110 1654 7
1110 1775 3
1110 1929 6
1111 1914 10
1111 1679 5
1111 1619 4
1112 1867 10
1112 1823 8
1112 1674 5
1113 1977 9
1113 1901 3
1113 1934 5
1114 1653 8
1114 1572 4
1114 1820 2
1115 1536 3
1115 1898 8
1115 1701 5
1116 1804 2
1116 1809 3
1116 1871 7
1117 1696 10
1117 1678 6
1117 1607 7
1118 1740 7
1118 1701 7
1118 1631 6
1119 1674 9
1119 1813 7
1119 1830 2
1120 1895 5
1120 1822 10
1120 1787 8
1121 1528 10
1121 1689 3
1121 1829 5
1122 1978 7
1122 1648 9
1122 1962 10
1123 1667 7
1123 1871 7
1123 1779 8
1124 1619 6
1124 1501 7
1124 1591 8
1125 1867 8
1125 1917 4
1125 1854 9
1126 1691 2
1126 1726 5
1126 1704 5
1127 1898 4
1127 1910 4
1127 1880 1
1128 1993 9
1128 1608 4
1128 1950 6
1129 1635 2
1129 1991 7
1129 1669 2
1130 1934 4
1130 1969 2
1130 1557 10
1131 1930 6
1131 1883 9
1131 1962 2
1132 1709 8
1132 1686 7
1132 1778 8
1133 1989 10
1133 1654 7
1133 1952 9
1134 1984 2
1134 1638 9
1134 1630 3
1135 1932 6
1135 1543 10
1135 1957 10
1136 1760 10
1136 1696 10
1136 1851 1
1137 1562 9
1137 1631 1
1137 1690 7
1138 1768 8
1138 1922 5
1138 1519 2
1139 1560 2
1139 1630 2
1139 1732 8
1140 1527 2
1140 1988 2
1140 1848 9
1141 1685 2
1141 1718 7
1141 1919 2
1142 1520 3
1142 1700 4
1142 1974 5
1143 1711 3
1143 1590 5
1143 1908 4
1144 1698 4
1144 2000 8
1144 1923 8
1145 1719 5
1145 1957 9
1145 1918 2
1146 1580 9
1146 1757 3
1146 1535 7
1147 1946 2
1147 1646 8
1147 1713 1
1148 1577 10
1148 1597 5
1148 1939 3
1149 1705 4
1149 1862 3
1149 1998 3
1150 1542 2
1150 1740 10
1150 1778 2
1151 1539 10
1151 1559 9
1151 1521 4
1152 1800 10
1152 1987 1
1152 1980 3
1153 1697 1
1153 1926 1
1153 1669 2
1154 1849 8
1154 1526 8
1154 1739 8
1155 1787 8
1155 1850 3
1155 1630 5
1156 1551 6
1156 1809 3
1156 1884 5
1157 1957 5
1157 1940 3
1157 1545 1
1158 1569 1
1158 1657 10
1158 1730 2
1159 1860 2
1159 1717 4
1159 1549 9
1160 1728 6
1160 1760 3
1160 1668 2
1161 1535 2
1161 1715 3
1161 1513 9
1162 1846 4
1162 1867 3
1162 1695 10
1163 1677 5
1163 1976 1
1163 1680 3
1164 1863 7
1164 1586 6
1164 1825 2
1165 1557 7
1165 1803 3
1165 1504 6
1166 1790 9
1166 1894 4
1166 1730 2
1167 1708 5
1167 1737 5
1167 1980 7
1168 1881 2
1168 1748 5
1168 1993 5
1169 1835 4
1169 1670 3
1169 1752 8
1170 1809 2
1170 1847 7
1170 1976 2
1171 1842 10
1171 1580 6
1171 1604 5
1172 1508 4
1172 1631 5
1172 1691 8
1173 1608 3
1173 1521 1
1173 1724 7
1174 1966 4
1174 1540 1
1174 1789 9
1175 1587 1
1175 1780 3
1175 1774 6
1176 1991 3
1176 1723 7
1176 1755 2
1177 1641 4
1177 1908 6
1177 1569 8
1178 1876 1
1178 1602 10
1178 1623 10
1179 1630 4
1179 1923 9
1179 1645 5
1180 1860 9
1180 1617 9
1180 1737 6
1181 1743 7
1181 1977 5
1181 1895 3
1182 1600 6
1182 1621 4
1182 1715 8
1183 1792 2
1183 1528 2
1183 1894 9
1184 1563 7
1184 1508 1
1184 1977 8
1185 1713 8
1185 1819 2
1185 1782 8
1186 1871 10
1186 1666 6
1186 1574 8
1187 1787 1
1187 1554 5
1187 1880 8
1188 1821 3
1188 1817 3
1188 1743 1
1189 1590 9
1189 1556 8
1189 1783 8
1190 1567 1
1190 1553 2
1190 1729 5
1191 1865 8
1191 1913 3
1191 1736 8
1192 1882 5
1192 1641 5
1192 1686 5
1193 1574 2
1193 1810 3
1193 1928 6
1194 1557 1
1194 1891 5
1194 1575 1
1195 1823 5
1195 1825 8
1195 1877 2
1196 1802 9
1196 1911 10
1196 1670 4
1197 1837 3
1197 1541 5
1197 1966 2
1198 1865 3
1198 1856 6
1198 1962 6
1199 1650 6
1199 1658 9
1199 1526 10
1200 1857 3
1200 1981 1
1200 1873 3
1201 1556 6
1201 1509 10
1201 1641 8
1202 1774 7
1202 1986 3
1202 1832 6
1203 1979 5
1203 1993 1
1203 1680 10
1204 1953 5
1204 2000 4
1204 1884 8
1205 1634 8
1205 1705 10
1205 1978 2
1206 1698 8
1206 1677 2
1206 1770 9
1207 1945 10
1207 1824 3
1207 1728 10
1208 1611 8
1208 1656 9
1208 1962 4
1209 1853 6
1209 1936 2
1209 1575 8
1210 1588 9
1210 1564 4
1210 1735 6
1211 1873 7
1211 1719 5
1211 1619 4
1212 1551 6
1212 1906 8
1212 1978 7
1213 1914 3
1213 1659 4
1213 1951 8
1214 1745 8
1214 1994 3
1214 1880 4
1215 1878 7
1215 1956 2
1215 1766 9
1216 1713 3
1216 1795 9
1216 1616 3
1217 1693 2
1217 1604 5
1217 1678 5
1218 1572 1
1218 1591 3
1218 1816 7
1219 1511 2
1219 1537 9
1219 1538 10
1220 1911 9
1220 1790 5
1220 1904 5
1221 1611 7
1221 1638 3
1221 1818 1
1222 1564 4
1222 1983 4
1222 1947 6
1223 1860 3
1223 1925 4
1223 1895 3
1224 1620 3
1224 1544 4
1224 1751 5
1225 1959 4
1225 1748 6
1225 1750 7
1226 1826 4
1226 1832 2
1226 1983 8
1227 1665 7
1227 1831 9
1227 1966 9
1228 1943 4
1228 1788 2
1228 1625 5
1229 1702 9
1229 1853 9
1229 1967 7
1230 1623 2
1230 1722 10
1230 1949 2
1231 1516 6
1231 1514 10
1231 1650 5
1232 1607 1
1232 1868 2
1232 1503 8
1233 1601 5
1233 1563 6
1233 1525 3
1234 1911 8
1234 1611 7
1234 1586 10
1235 1563 3
1235 1775 5
1235 1862 1
1236 1897 10
1236 1956 9
1236 1767 1
1237 1727 10
1237 1943 2
1237 1941 1
1238 1820 3
1238 1794 9
1238 1832 4
1239 1628 3
1239 1873 6
1239 1881 7
1240 1659 7
1240 1663 3
1240 1588 6
1241 1817 10
1241 1506 10
1241 1589 4
1242 1564 1
1242 1582 10
1242 1619 3
1243 1836 5
1243 1578 1
1243 1648 6
1244 1749 3
1244 1648 5
1244 1906 10
1245 1840 7
1245 1936 1
1245 1598 4
1246 1576 10
1246 1608 5
1246 1802 7
1247 1677 9
1247 1793 5
1247 1998 8
1248 1739 5
1248 1843 1
1248 1688 1
1249 1566 2
1249 1673 8
1249 1788 5
1250 1573 8
1250 1798 8
1250 1552 7
1251 1867 10
1251 1865 8
1251 1642 8
1252 1696 9
1252 1626 8
1252 1771 6
1253 1831 10
1253 1732 6
1253 1603 10
1254 1579 8
1254 1548 6
1254 1582 7
1255 1699 2
1255 1570 3
1255 1878 10
1256 1866 9
1256 1961 9
1256 1790 6
1257 1788 2
1257 1878 9
1257 1683 2
1258 1992 9
1258 1547 1
1258 1844 1
1259 1729 2
1259 1835 8
1259 1544 7
1260 1811 2
1260 1950 5
1260 1843 8
1261 1825 6
1261 1693 3
1261 1634 10
1262 1527 6
1262 1850 6
1262 1719 1
1263 1873 3
1263 1716 6
1263 1993 1
1264 1581 10
1264 1561 2
1264 1870 6
1265 1683 1
1265 1788 4
1265 1894 7
1266 1894 5
1266 1822 6
1266 1642 10
1267 1926 6
1267 1714 6
1267 1616 2
1268 1525 7
1268 1898 2
1268 1632 7
1269 1998 10
1269 1515 10
1269 1757 5
1270 1902 4
1270 1597 6
1270 1946 5
1271 1818 5
1271 1793 8
1271 1572 4
1272 1622 7
1272 1585 10
1272 1689 7
1273 1776 9
1273 1811 5
1273 1940 9
1274 1502 10
1274 1680 3
1274 1739 6
1275 1534 6
1275 1864 8
1275 1956 9
1276 1628 8
1276 1970 1
1276 1670 1
1277 1874 10
1277 1710 10
1277 1641 8
1278 1963 8
1278 1601 8
1278 1909 10
1279 1643 7
1279 1668 6
1279 1748 9
1280 1998 5
1280 1729 8
1280 1674 9
1281 1879 8
1281 1565 2
1281 1970 3
1282 1876 3
1282 1753 7
1282 1832 2
1283 1986 2
1283 1831 5
1283 1989 5
1284 1984 9
1284 1872 4
1284 1896 7
1285 1745 5
1285 1534 6
1285 1565 9
1286 1738 8
1286 1590 6
1286 1604 10
1287 1815 4
1287 1773 3
1287 1783 2
1288 1543 3
1288 1790 2
1288 1619 5
1289 1809 10
1289 1725 5
1289 1646 4
1290 1545 10
1290 1808 1
1290 1592 9
1291 1558 1
1291 1908 10
1291 1595 5
1292 1653 7
1292 1709 9
1292 1947 10
1293 1885 9
1293 1832 6
1293 1685 2
1294 1631 3
1294 1584 7
1294 1713 9
1295 1614 9
1295 1924 10
1295 1878 9
1296 1965 10
1296 1664 3
1296 1786 9
1297 1847 1
1297 1737 8
1297 1731 3
1298 1675 10
1298 1509 5
1298 1523 1
1299 1656 8
1299 1746 6
1299 1567 7
1300 1570 1
1300 1501 6
1300 1608 4
1301 1600 7
1301 1643 4
1301 1960 4
1302 1722 9
1302 1754 2
1302 1705 7
1303 1877 7
1303 1867 6
1303 1551 4
1304 1657 5
1304 1794 2
1304 1774 8
1305 1946 2
1305 1675 3
1305 1914 9
1306 1523 2
1306 1713 1
1306 1738 1
1307 1974 9
1307 1628 10
1307 1612 3
1308 1689 2
1308 1513 5
1308 1731 3
1309 1621 7
1309 1648 9
1309 1782 4
1310 1980 2
1310 1743 3
1310 1570 10
1311 1928 3
1311 1591 5
1311 1955 10
1312 1546 4
1312 1853 6
1312 1737 5
1313 1835 10
1313 1981 2
1313 1717 9
1314 1983 8
1314 1744 10
1314 1720 10
1315 1646 5
1315 1762 7
1315 1779 1
1316 1882 8
1316 1898 4
1316 1868 9
1317 1599 1
1317 1726 8
1317 1728 8
1318 1898 2
1318 1950 5
1318 1770 2
1319 1711 10
1319 1815 8
1319 1658 7
1320 1577 2
1320 1535 6
1320 1991 9
1321 1934 7
1321 1613 9
1321 1534 5
1322 1537 2
1322 1898 4
1322 1813 5
1323 1674 4
1323 1562 8
1323 1680 5
1324 1742 3
1324 1551 10
1324 1520 10
1325 1570 1
1325 1924 2
1325 1747 10
1326 1594 7
1326 1802 8
1326 1503 10
1327 1722 6
1327 1988 7
1327 1666 4
1328 1533 8
1328 1572 3
1328 1569 5
1329 1676 8
1329 1970 6
1329 1973 2
1330 1713 4
1330 1845 3
1330 1734 6
1331 1852 9
1331 1919 1
1331 1788 10
1332 1969 3
1332 1937 2
1332 1973 4
1333 1886 1
1333 1955 3
1333 1652 2
1334 1899 10
1334 1914 1
1334 1939 8
1335 1844 5
1335 1638 8
1335 1586 4
1336 1780 9
1336 1594 9
1336 1606 3
1337 1633 5
1337 1641 4
1337 1810 2
1338 1945 9
1338 1931 4
1338 1706 2
1339 1517 4
1339 1843 7
1339 1760 10
1340 1652 2
1340 1566 4
1340 1894 5
1341 1907 6
1341 1642 2
1341 1677 4
1342 1780 5
1342 1575 2
1342 1513 10
1343 1826 8
1343 1634 8
1343 1645 8
1344 1707 1
1344 1895 1
1344 1939 4
1345 1628 6
1345 1690 8
1345 1878 5
1346 1770 1
1346 1676 2
1346 1601 7
1347 1819 4
1347 1603 4
1347 1793 3
1348 1526 10
1348 1645 5
1348 1838 7
1349 1725 9
1349 1566 5
1349 1760 7
1350 1595 5
1350 1687 10
1350 1773 6
1351 1591 6
1351 1690 1
1351 1879 3
1352 1635 8
1352 1765 5
1352 1888 3
1353 1830 9
1353 1966 2
